room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3828422,4727270,Private room,,Lake View East,2,5.0,1.0,1.0,80.0,1.0,41.95037,-87.645697,2015-10-05 10:34:01.371341
37738,162364,Private room,,Uptown,153,5.0,2.0,1.0,74.0,3.0,41.972898,-87.665384,2015-10-05 10:34:13.802332
6685976,10320758,Entire home/apt,,Near North,9,5.0,4.0,2.0,350.0,2.0,41.895535,-87.625706,2015-10-05 10:34:19.426446
4544698,23564487,Entire home/apt,,Fulton River District,30,5.0,2.0,1.0,170.0,2.0,41.88808,-87.642604,2015-10-05 10:35:59.324187
2763574,13898361,Entire home/apt,,Bucktown,11,5.0,,2.0,225.0,1.0,41.915455,-87.669236,2015-10-05 10:37:22.033910
7023943,36716242,Shared room,,Edgewater,0,,1.0,1.0,150.0,1.0,41.983515,-87.668013,2015-10-05 10:39:13.897415
6926417,853924,Private room,,Lake View East,10,5.0,2.0,1.0,96.0,2.0,41.938902,-87.645775,2015-10-05 10:40:03.553862
8035613,4044792,Entire home/apt,,Sheffield Neighbors,2,5.0,,2.0,250.0,1.0,41.923744,-87.666593,2015-10-05 10:41:00.664970
4314713,4982817,Entire home/apt,,Gold Coast,2,4.5,,2.0,349.0,14.0,41.894627,-87.616018,2015-10-05 10:41:36.835709
5694566,22767091,Entire home/apt,,Lake View,8,5.0,,2.0,395.0,1.0,41.944801,-87.656614,2015-10-05 10:41:57.872327
7461971,2417534,Private room,,Logan Square,1,5.0,1.0,1.0,85.0,1.0,41.931536,-87.708065,2015-10-05 10:42:41.490476
4257285,2915265,Private room,,Edgewater,8,5.0,1.0,1.0,65.0,2.0,41.996382,-87.662839,2015-10-05 10:43:54.088133
4366089,9617211,Private room,,West Town,6,4.0,2.0,1.0,27.0,30.0,41.892236,-87.657988,2015-10-05 10:44:08.803354
4874669,18473921,Entire home/apt,,The Loop,14,5.0,2.0,1.0,249.0,1.0,41.887254,-87.635469,2015-10-05 10:45:37.929934
1510003,4186592,Entire home/apt,,Park West,34,5.0,,2.0,375.0,2.0,41.932329,-87.642045,2015-10-05 10:43:39.745038
7967155,871911,Private room,,Lake View,1,5.0,2.0,1.0,80.0,1.0,41.945065,-87.650732,2015-10-05 10:43:43.523945
7690770,20329474,Entire home/apt,,River North,4,5.0,4.0,1.0,225.0,1.0,41.887942,-87.632493,2015-10-05 10:44:34.307240
736366,3010218,Private room,,University Village / Little Italy,231,4.5,2.0,1.0,55.0,2.0,41.87241,-87.652128,2015-10-05 10:44:39.073226
7369816,38618645,Entire home/apt,,Hyde Park,3,4.0,4.0,1.0,105.0,1.0,41.801635,-87.588537,2015-10-05 10:45:29.847290
6403198,7422766,Entire home/apt,,Goose Island,2,5.0,2.0,1.0,199.0,2.0,41.909877,-87.650381,2015-10-05 10:46:52.629471
7143997,7167382,Private room,,Pullman,8,5.0,1.0,1.0,37.0,1.0,41.691611,-87.60664,2015-10-05 10:46:57.201030
6273595,32144713,Entire home/apt,,River North,6,5.0,2.0,1.0,275.0,2.0,41.887836,-87.634042,2015-10-05 10:47:11.300435
4597032,1113987,Entire home/apt,,Near North,1,,3.0,2.0,285.0,2.0,41.900133,-87.629589,2015-10-05 10:49:56.616103
6527596,34139449,Private room,,East Ukrainian Village,16,5.0,2.0,1.0,102.0,,41.898211,-87.669621,2015-10-05 10:51:04.272432
7441247,38984466,Private room,,Humboldt Park,19,5.0,2.0,1.0,60.0,1.0,41.906771,-87.692961,2015-10-05 10:48:32.169202
2078151,7557438,Private room,,Noble Square,6,4.0,2.0,1.0,90.0,1.0,41.896769,-87.665389,2015-10-05 10:49:32.892120
5716493,87231,Entire home/apt,,Old Town,10,4.5,5.0,1.0,185.0,1.0,41.907961,-87.633893,2015-10-05 10:49:43.056673
1504103,8036219,Private room,,Jeffery Manor,0,,1.0,1.0,124.0,1.0,41.721708,-87.5644,2015-10-05 10:51:22.891841
6150893,4653633,Entire home/apt,,Logan Square,28,5.0,,3.0,150.0,2.0,41.932486,-87.706448,2015-10-05 10:51:29.397857
7065055,6458878,Private room,,Greektown,3,4.5,2.0,1.0,130.0,2.0,41.87709,-87.647197,2015-10-05 10:51:38.260367
7174786,35342456,Private room,,Cragin,3,5.0,2.0,1.0,40.0,2.0,41.938449,-87.756846,2015-10-05 10:51:52.205208
6952617,16232883,Private room,,Edgewater Beach,7,5.0,3.0,1.0,100.0,,41.98318,-87.654906,2015-10-05 10:51:57.915147
6142088,4982817,Entire home/apt,,Fulton River District,0,,5.0,2.0,350.0,7.0,41.889184,-87.643027,2015-10-05 10:52:11.590376
6327208,12608762,Entire home/apt,,Ravenswood,10,5.0,4.0,2.0,150.0,2.0,41.971286,-87.69619,2015-10-05 10:53:06.406489
8226212,19874232,Entire home/apt,,Wicker Park,1,5.0,3.0,1.0,165.0,2.0,41.906908,-87.668331,2015-10-05 10:54:58.063866
6468138,33789469,Entire home/apt,,Old Town Triangle,7,3.0,2.0,1.0,69.0,3.0,41.914179,-87.635312,2015-10-05 10:55:29.178799
4255260,22082488,Entire home/apt,,Fulton River District,50,5.0,5.0,2.0,175.0,2.0,41.888431,-87.642786,2015-10-05 10:55:49.872360
3835841,159353,Private room,,Logan Square,0,,2.0,1.0,90.0,1.0,41.932458,-87.710826,2015-10-05 10:54:41.978213
6032184,24298980,Entire home/apt,,Andersonville,3,5.0,4.0,1.0,159.0,2.0,41.983052,-87.66879,2015-10-05 10:54:45.784923
242751,87231,Entire home/apt,,Old Town Triangle,55,4.5,3.0,1.0,145.0,1.0,41.912906,-87.638389,2015-10-05 10:56:22.441369
6387717,33297230,Entire home/apt,,Lake View East,8,5.0,2.0,1.0,119.0,1.0,41.946493,-87.644222,2015-10-05 10:57:02.137651
337338,1671134,Entire home/apt,,Bronzeville,57,4.5,,3.0,225.0,1.0,41.809151,-87.622357,2015-10-05 10:58:01.488665
2087914,10658260,Private room,,Pilsen,28,4.5,3.0,1.0,90.0,1.0,41.856583,-87.65423,2015-10-05 10:59:20.516764
6557027,13345259,Private room,,West Town,13,5.0,1.0,1.0,76.0,1.0,41.8916,-87.676404,2015-10-05 10:59:51.101719
6515761,20956883,Entire home/apt,,Humboldt Park,5,4.5,,1.0,300.0,1.0,41.900048,-87.696843,2015-10-05 11:00:10.116327
3105733,12416635,Private room,,Tri-Taylor,11,4.5,2.0,1.0,97.0,1.0,41.868228,-87.684829,2015-10-05 11:02:32.433098
7730915,40624880,Private room,,River West,6,5.0,2.0,1.0,110.0,1.0,41.893137,-87.649052,2015-10-05 11:01:19.154514
8479823,44660114,Private room,,North Center,1,5.0,2.0,1.0,70.0,1.0,41.953712,-87.675457,2015-10-05 11:02:23.084358
7055844,27615225,Private room,,Ravenswood,12,4.5,2.0,1.0,60.0,1.0,41.972881,-87.67487,2015-10-05 11:04:28.252321
6515813,2308296,Private room,,Albany Park,0,,4.0,1.0,87.0,1.0,41.959985,-87.711308,2015-10-05 11:06:46.878621
4150582,4498614,Entire home/apt,,University Village / Little Italy,16,5.0,2.0,1.0,150.0,2.0,41.861901,-87.658501,2015-10-05 11:05:22.017369
2051690,10514167,Entire home/apt,,Arcadia Terrace,2,5.0,2.0,1.0,80.0,7.0,41.98864,-87.693446,2015-10-05 11:09:35.822191
6225547,32286576,Entire home/apt,,Near North,5,4.5,5.0,1.0,300.0,2.0,41.900313,-87.629988,2015-10-05 11:10:01.162420
7494841,21941438,Entire home/apt,,Edgewater Beach,0,,4.0,1.0,169.0,1.0,41.981763,-87.656803,2015-10-05 11:10:23.801455
233520,1006155,Private room,,Bronzeville,30,4.5,1.0,1.0,44.0,1.0,41.828556,-87.619336,2015-10-05 11:09:02.928601
7661725,194361,Private room,,Edgewater Glen,7,4.5,2.0,1.0,59.0,1.0,41.991043,-87.662743,2015-10-05 11:10:05.353237
7202487,863268,Entire home/apt,,West Town,2,4.5,,2.0,200.0,1.0,41.894991,-87.658005,2015-10-05 11:10:42.901053
7937510,40617584,Entire home/apt,,Old Town Triangle,3,4.5,4.0,1.0,179.0,,41.911865,-87.63611,2015-10-05 11:13:17.180196
5678899,20977213,Private room,,Printers Row,18,5.0,2.0,1.0,89.0,1.0,41.872982,-87.628891,2015-10-05 11:13:22.433234
4509683,23342466,Private room,,South Shore,0,,1.0,1.0,85.0,1.0,41.761452,-87.569132,2015-10-05 11:13:03.660164
5615680,29108183,Private room,,Near West Side,23,5.0,3.0,1.0,95.0,1.0,41.882579,-87.681285,2015-10-05 11:14:27.374310
397472,782802,Entire home/apt,,Rogers Park,42,4.5,4.0,1.0,65.0,1.0,42.014548,-87.665107,2015-10-05 11:15:21.077156
7460978,12402188,Entire home/apt,,Old Irving Park,9,5.0,3.0,0.0,84.0,2.0,41.956016,-87.728614,2015-10-05 11:16:10.861780
6129236,21016389,Private room,,Goose Island,9,5.0,2.0,1.0,91.0,2.0,41.896572,-87.656006,2015-10-05 11:17:27.591660
7264885,7487742,Entire home/apt,,Old Irving Park,3,4.5,2.0,1.0,125.0,1.0,41.952157,-87.730517,2015-10-05 11:18:35.839676
4547741,19155916,Entire home/apt,,Lake View East,7,5.0,2.0,1.0,125.0,3.0,41.937614,-87.642206,2015-10-05 11:18:50.712700
5569521,2907254,Shared room,,West Rogers Park,28,5.0,3.0,1.0,30.0,1.0,42.015551,-87.687618,2015-10-05 11:18:58.827868
4066462,13205301,Private room,,Palmer Square,10,5.0,2.0,1.0,60.0,1.0,41.92412,-87.70048,2015-10-05 11:19:11.253517
7244372,31821577,Entire home/apt,,Gold Coast,8,5.0,2.0,1.0,99.0,1.0,41.906963,-87.62854,2015-10-05 11:20:17.807986
2825348,4982817,Entire home/apt,,South Loop,0,,4.0,1.0,235.0,7.0,41.852176,-87.624561,2015-10-05 11:20:46.056563
4040738,10437536,Private room,,Lake View,41,4.5,3.0,1.0,45.0,1.0,41.945129,-87.65288,2015-10-05 11:22:22.704025
4906495,2132174,Entire home/apt,,Near East Side,0,,5.0,2.0,429.0,1.0,41.88494,-87.616064,2015-10-05 11:26:06.917272
6152295,15905473,Private room,,Rogers Park,25,5.0,2.0,1.0,89.0,2.0,42.007031,-87.659856,2015-10-05 11:19:02.981404
8423141,44360914,Entire home/apt,,Gold Coast,0,,2.0,1.0,102.0,1.0,41.904418,-87.629549,2015-10-05 11:19:48.298427
5685076,11129557,Entire home/apt,,Wrigleyville,13,5.0,,3.0,350.0,,41.947797,-87.655608,2015-10-05 11:20:41.167727
2898588,6905394,Private room,,Logan Square,33,4.5,2.0,1.0,50.0,1.0,41.93312,-87.719251,2015-10-05 11:20:43.949134
1475952,7899185,Private room,,Streeterville,46,5.0,2.0,1.0,135.0,2.0,41.888929,-87.614446,2015-10-05 11:20:57.311615
7199453,37695672,Private room,,Bridgeport,26,5.0,2.0,1.0,50.0,1.0,41.834361,-87.653187,2015-10-05 11:21:52.309269
7132752,37358941,Private room,,Logan Square,11,5.0,2.0,1.0,66.0,1.0,41.935898,-87.72032,2015-10-05 11:23:50.160422
5834228,30248803,Entire home/apt,,Fuller Park,0,,,4.0,300.0,14.0,41.812302,-87.633373,2015-10-05 11:24:20.978615
3424741,8565224,Entire home/apt,,Lake View East,23,5.0,2.0,1.0,155.0,2.0,41.949426,-87.644337,2015-10-05 11:28:12.722327
5201914,26909132,Private room,,Logan Square,0,,2.0,1.0,250.0,1.0,41.92748,-87.691658,2015-10-05 11:29:15.293122
7195117,22758820,Entire home/apt,,West Loop Gate,6,5.0,4.0,1.0,270.0,2.0,41.881914,-87.642769,2015-10-05 11:31:29.649219
6690176,33293858,Entire home/apt,,Bronzeville,0,,,3.0,99.0,7.0,41.828987,-87.621338,2015-10-05 11:27:02.750788
8582329,45167372,Entire home/apt,,East Beverly,0,,,2.0,205.0,3.0,41.711757,-87.663626,2015-10-05 11:28:52.593777
4423028,22959912,Entire home/apt,,Wrightwood Neighbors,4,5.0,,3.0,399.0,1.0,41.929786,-87.653921,2015-10-05 11:28:56.545752
2519442,7858620,Private room,,Washington Park,29,4.5,2.0,1.0,80.0,2.0,41.795986,-87.623552,2015-10-05 11:31:33.684288
6900422,18742332,Entire home/apt,,Irving Park,0,,4.0,3.0,285.0,1.0,41.948794,-87.708568,2015-10-05 11:33:26.695600
2747721,3965428,Entire home/apt,,Gold Coast,12,4.5,,2.0,400.0,9.0,41.893436,-87.615426,2015-10-05 11:35:20.421644
3999576,20735782,Private room,,Wrightwood Neighbors,23,4.5,2.0,1.0,75.0,1.0,41.925649,-87.660786,2015-10-05 11:36:02.042424
8068975,3206646,Entire home/apt,,Gold Coast,4,5.0,2.0,1.0,150.0,1.0,41.906779,-87.62887,2015-10-05 11:36:37.137621
7647403,21260884,Private room,,Wicker Park,2,5.0,2.0,1.0,110.0,1.0,41.905126,-87.674469,2015-10-05 11:37:09.737205
3031898,15442332,Entire home/apt,,South Shore,79,5.0,2.0,2.0,98.0,1.0,41.772927,-87.569514,2015-10-05 11:35:40.190492
2731202,13975150,Entire home/apt,,Morgan Park,11,5.0,4.0,2.0,98.0,2.0,41.685567,-87.679562,2015-10-05 11:37:48.161486
8440219,27211272,Entire home/apt,,Roscoe Village,0,,5.0,2.0,150.0,2.0,41.941716,-87.679085,2015-10-05 11:40:23.123962
2700487,25188,Entire home/apt,,Near North,6,5.0,4.0,2.0,329.0,4.0,41.890362,-87.628371,2015-10-05 11:39:09.999351
8624941,7502073,Entire home/apt,,Lincoln Park,0,,2.0,0.0,100.0,1.0,41.920985,-87.638014,2015-10-05 11:39:35.488992
8605294,32049999,Private room,,Near West Side,1,5.0,2.0,1.0,70.0,1.0,41.877584,-87.695348,2015-10-05 11:39:55.265837
6568906,491825,Private room,,Palmer Square,13,5.0,2.0,1.0,80.0,1.0,41.923393,-87.705347,2015-10-05 11:41:31.571999
229826,1152621,Entire home/apt,,Ukrainian Village,28,4.5,,3.0,180.0,1.0,41.900942,-87.683678,2015-10-05 11:41:31.211628
7679068,40071642,Private room,,Sheridan Park,1,5.0,3.0,1.0,90.0,2.0,41.963773,-87.661596,2015-10-05 11:42:53.408035
7798583,4956641,Entire home/apt,,Logan Square,3,5.0,4.0,1.0,99.0,1.0,41.91815,-87.708906,2015-10-05 11:43:16.725344
2227179,11365636,Entire home/apt,,East Ukrainian Village,20,5.0,2.0,1.0,100.0,5.0,41.899844,-87.676402,2015-10-05 11:44:42.808021
7740925,40686935,Entire home/apt,,West Town,3,5.0,2.0,1.0,104.0,1.0,41.891485,-87.676866,2015-10-05 11:46:41.255332
1077113,5927298,Entire home/apt,,Printers Row,44,5.0,2.0,1.0,132.0,180.0,41.874564,-87.629534,2015-10-05 11:48:22.932251
8566044,45081987,Entire home/apt,,Stateway Gardens,0,,4.0,1.0,90.0,1.0,41.827526,-87.627729,2015-10-05 11:49:12.961532
4349817,21060473,Private room,,Pilsen,0,,1.0,1.0,130.0,1.0,41.854831,-87.659426,2015-10-05 11:43:17.867887
200677,691000,Shared room,,Englewood,9,4.5,2.0,1.0,15.0,20.0,41.775516,-87.653117,2015-10-05 11:43:37.679078
225314,1173654,Private room,,Logan Square,17,5.0,1.0,1.0,65.0,1.0,41.925429,-87.695927,2015-10-05 11:43:52.491466
1356190,3069675,Private room,,Logan Square,75,5.0,2.0,1.0,105.0,1.0,41.920827,-87.688965,2015-10-05 11:44:21.150210
658511,3320622,Private room,,Ravenswood,84,4.5,2.0,1.0,55.0,1.0,41.962522,-87.678638,2015-10-05 11:45:24.976785
5165147,3965428,Entire home/apt,,Old Town,2,4.0,5.0,2.0,120.0,14.0,41.904103,-87.631974,2015-10-05 11:45:38.306932
4351295,2907254,Shared room,,West Rogers Park,16,4.5,1.0,1.0,25.0,1.0,42.015755,-87.686777,2015-10-05 11:46:32.218239
8326392,22619540,Entire home/apt,,Lake View East,0,,3.0,1.0,85.0,1.0,41.934725,-87.643158,2015-10-05 11:48:33.153336
837013,4373196,Entire home/apt,,Wicker Park,9,5.0,2.0,1.0,185.0,2.0,41.909732,-87.679983,2015-10-05 11:49:17.943717
3758703,16572833,Private room,,Wicker Park,31,5.0,2.0,1.0,93.0,1.0,41.910274,-87.681407,2015-10-05 11:50:09.999250
8222901,43359660,Private room,,Logan Square,3,5.0,1.0,1.0,45.0,1.0,41.928112,-87.717337,2015-10-05 11:50:53.459416
2756943,10161600,Private room,,Buena Park,11,5.0,2.0,1.0,55.0,2.0,41.959141,-87.648732,2015-10-05 11:50:57.060248
5239849,12549865,Private room,,East Ukrainian Village,21,5.0,2.0,1.0,85.0,1.0,41.897817,-87.672446,2015-10-05 11:52:29.674161
611839,3034693,Private room,,Lake View,45,5.0,1.0,1.0,45.0,2.0,41.936274,-87.680556,2015-10-05 11:53:31.006373
2600415,3839974,Entire home/apt,,Goose Island,7,5.0,4.0,2.0,185.0,2.0,41.902535,-87.644219,2015-10-05 11:54:42.375288
4457568,9728432,Private room,,Hyde Park,61,5.0,1.0,1.0,70.0,1.0,41.800016,-87.58905,2015-10-05 11:54:52.074054
6835610,33944424,Entire home/apt,,Ranch Triangle,3,4.5,3.0,1.0,199.0,1.0,41.916151,-87.65236,2015-10-05 11:50:43.448961
8025062,39083281,Entire home/apt,,Wrightwood Neighbors,1,5.0,,2.0,302.0,1.0,41.927451,-87.65305,2015-10-05 11:52:09.387549
8113544,8941516,Entire home/apt,,Ravenswood,0,,2.0,1.0,85.0,5.0,41.975771,-87.686809,2015-10-05 11:53:26.530817
4218344,21892796,Entire home/apt,,Andersonville,17,5.0,4.0,1.0,80.0,1.0,41.98239,-87.671441,2015-10-05 11:54:02.172223
8386761,30312152,Entire home/apt,,South Loop,0,,,3.0,550.0,1.0,41.864169,-87.623546,2015-10-05 11:54:13.681800
7369008,35991641,Private room,,Rogers Park,0,,2.0,1.0,55.0,1.0,42.011609,-87.678935,2015-10-05 11:54:17.705284
1615246,8597893,Shared room,,Bucktown,74,4.5,3.0,1.0,50.0,1.0,41.911504,-87.676814,2015-10-05 11:54:46.311504
6700654,35071472,Entire home/apt,,Park West,8,4.5,2.0,0.0,119.0,2.0,41.929129,-87.643458,2015-10-05 11:55:46.587391
1895614,9849191,Entire home/apt,,Palmer Square,27,4.5,3.0,2.0,110.0,2.0,41.920551,-87.694399,2015-10-05 11:56:34.396419
8285528,43686624,Entire home/apt,,Lake View East,1,3.0,,2.0,200.0,1.0,41.934004,-87.640566,2015-10-05 11:56:25.166644
6278499,1194623,Entire home/apt,,Buena Park,14,5.0,4.0,2.0,125.0,1.0,41.961616,-87.653138,2015-10-05 11:56:33.654292
7774197,26820847,Private room,,Portage Park,0,,2.0,1.0,52.0,1.0,41.954851,-87.748151,2015-10-05 11:57:08.204563
6185146,30699423,Entire home/apt,,Logan Square,34,4.5,4.0,2.0,109.0,1.0,41.937108,-87.71933,2015-10-05 11:58:12.823941
6590874,33682651,Entire home/apt,,River West,12,5.0,,3.0,350.0,,41.895458,-87.65272,2015-10-05 11:59:20.688188
5683836,504326,Entire home/apt,,Bridgeport,4,5.0,4.0,2.0,220.0,1.0,41.834121,-87.650223,2015-10-05 11:59:25.584261
4708286,24332855,Entire home/apt,,Wicker Park,27,5.0,,2.0,299.0,2.0,41.904357,-87.675353,2015-10-05 12:00:22.238958
7203650,9791150,Private room,,Noble Square,0,,2.0,1.0,120.0,,41.905774,-87.6655,2015-10-05 12:00:41.388390
7824161,7500514,Shared room,,South Loop,1,5.0,2.0,1.0,89.0,1.0,41.861944,-87.62648,2015-10-05 12:00:45.219801
6991817,16970454,Private room,,Humboldt Park,0,,1.0,1.0,200.0,1.0,41.898676,-87.688638,2015-10-05 11:56:59.240035
4975963,10471687,Entire home/apt,,South Loop,2,4.5,2.0,1.0,225.0,1.0,41.854902,-87.622577,2015-10-05 11:57:56.504308
4041652,20956883,Entire home/apt,,Humboldt Park,16,4.5,,1.0,126.0,1.0,41.899437,-87.698807,2015-10-05 11:58:57.155181
5145494,26594607,Entire home/apt,,Ickes Praire Homes,2,5.0,4.0,2.0,215.0,7.0,41.845658,-87.628925,2015-10-05 11:59:44.158636
4955451,24077266,Entire home/apt,,Gold Coast,31,4.5,4.0,0.0,198.0,2.0,41.904524,-87.626882,2015-10-05 12:00:20.699494
4477301,9771819,Entire home/apt,,Margate Park,8,4.5,2.0,1.0,105.0,1.0,41.973674,-87.652413,2015-10-05 12:00:31.335096
6522946,24270083,Entire home/apt,,Avondale,3,5.0,,3.0,225.0,1.0,41.932154,-87.691731,2015-10-05 12:00:59.647292
8567411,3494015,Private room,,Logan Square,0,,2.0,1.0,50.0,1.0,41.933974,-87.722543,2015-10-05 12:03:17.537425
2715994,13898361,Private room,,Bucktown,8,5.0,2.0,1.0,109.0,1.0,41.922366,-87.679273,2015-10-05 12:05:16.111016
6177704,2456078,Entire home/apt,,West Town,6,4.5,,3.0,759.0,2.0,41.894202,-87.677261,2015-10-05 12:02:26.901088
3677577,10921133,Private room,,Lake View,6,4.5,4.0,1.0,80.0,1.0,41.943168,-87.650329,2015-10-05 12:03:45.672283
4377841,22728869,Entire home/apt,,Old Town,4,5.0,4.0,2.0,385.0,1.0,41.910436,-87.635673,2015-10-05 12:03:52.001529
7977685,33127842,Entire home/apt,,Printers Row,0,,,2.0,349.0,7.0,41.873264,-87.630175,2015-10-05 12:04:26.734235
8311311,2204693,Private room,,South Loop,0,,2.0,1.0,150.0,3.0,41.865329,-87.622385,2015-10-05 12:06:25.637201
5659742,64797,Entire home/apt,,South Loop,5,5.0,,5.0,900.0,,41.862375,-87.630714,2015-10-05 12:10:09.257445
4133737,2627699,Private room,,Logan Square,39,5.0,2.0,1.0,65.0,,41.927686,-87.700031,2015-10-05 12:10:31.348917
1678422,8852597,Private room,,Lake View,23,4.5,2.0,1.0,125.0,1.0,41.934647,-87.657545,2015-10-05 12:08:38.296356
5911098,6237841,Entire home/apt,,Near West Side,13,5.0,2.0,1.0,180.0,2.0,41.882318,-87.649117,2015-10-05 12:10:26.409131
4815413,24799207,Entire home/apt,,Edgewater,9,5.0,3.0,2.0,89.0,1.0,41.985312,-87.663874,2015-10-05 12:12:36.979430
4700946,412167,Private room,,Bridgeport,5,5.0,1.0,1.0,38.0,2.0,41.837199,-87.656786,2015-10-05 12:13:02.845123
589939,2885441,Shared room,,West Town,29,4.5,4.0,1.0,108.0,1.0,41.890492,-87.6626,2015-10-05 12:14:58.819614
2272782,11603728,Private room,,Logan Square,2,5.0,2.0,1.0,125.0,1.0,41.912681,-87.697167,2015-10-05 12:07:00.208283
6883771,11165387,Private room,,Goose Island,0,,2.0,1.0,69.0,2.0,41.899364,-87.64473,2015-10-05 12:07:17.332211
3731110,19066652,Entire home/apt,,Near North,31,4.5,2.0,0.0,114.0,1.0,41.902735,-87.630937,2015-10-05 12:08:56.100653
6225328,26085607,Private room,,Uptown,16,5.0,3.0,1.0,95.0,1.0,41.962056,-87.655889,2015-10-05 12:10:25.101510
377491,1201286,Private room,,Old Town,142,5.0,3.0,1.0,79.0,3.0,41.904583,-87.634362,2015-10-05 12:11:05.274128
6436271,8180542,Private room,,Wicker Park,20,4.5,2.0,1.0,84.0,1.0,41.909516,-87.679737,2015-10-05 12:11:33.234839
8103180,15444829,Entire home/apt,,Logan Square,3,5.0,2.0,0.0,75.0,,41.930804,-87.710669,2015-10-05 12:12:47.860910
6627868,33771171,Entire home/apt,,Logan Square,3,5.0,4.0,2.0,400.0,1.0,41.929837,-87.709111,2015-10-05 12:13:38.925228
7113698,7904000,Private room,,University Village / Little Italy,11,4.5,2.0,1.0,150.0,2.0,41.873125,-87.66207,2015-10-05 12:14:05.705113
7200687,25502739,Entire home/apt,,Lake View East,11,5.0,4.0,1.0,159.0,1.0,41.937599,-87.64742,2015-10-05 12:15:00.964936
4011519,2140,Private room,,Hyde Park,3,2.5,1.0,1.0,45.0,1.0,41.795357,-87.592192,2015-10-05 12:16:43.912573
3898355,9339313,Entire home/apt,,Pilsen,67,4.5,5.0,1.0,79.0,1.0,41.855309,-87.654109,2015-10-05 12:19:40.550427
8257096,2611098,Entire home/apt,,Near North,1,5.0,2.0,0.0,82.0,1.0,41.900875,-87.630572,2015-10-05 12:13:29.494295
7999068,36549783,Entire home/apt,,River North,5,5.0,4.0,1.0,215.0,2.0,41.896028,-87.635644,2015-10-05 12:15:53.680778
4311312,6110953,Entire home/apt,,Gold Coast,1,5.0,2.0,1.0,125.0,5.0,41.908783,-87.627898,2015-10-05 12:16:47.542964
4814901,23090502,Entire home/apt,,Near North,0,,3.0,1.0,175.0,1.0,41.895498,-87.624599,2015-10-05 12:16:54.187165
2292298,11710780,Entire home/apt,,East Garfield Park,88,4.5,4.0,0.0,55.0,2.0,41.885646,-87.703344,2015-10-05 12:17:03.470393
1072460,5899180,Entire home/apt,,Lake View East,3,5.0,3.0,1.0,75.0,2.0,41.950102,-87.647897,2015-10-05 12:17:10.793234
7746640,7087907,Entire home/apt,,Noble Square,0,,4.0,2.0,450.0,1.0,41.897898,-87.666731,2015-10-05 12:17:41.598001
7431399,38926709,Private room,,Logan Square,8,5.0,1.0,1.0,55.0,1.0,41.929051,-87.71208,2015-10-05 12:18:34.403800
6764244,4437497,Entire home/apt,,Logan Square,17,5.0,4.0,1.0,120.0,2.0,41.919156,-87.709898,2015-10-05 12:19:09.353225
7346134,6556766,Entire home/apt,,Ravenswood,8,4.5,2.0,0.0,70.0,1.0,41.96325,-87.689275,2015-10-05 12:19:29.108372
6406528,26096089,Entire home/apt,,Magnolia Glen,14,5.0,2.0,0.0,85.0,2.0,41.989372,-87.666976,2015-10-05 12:19:53.021471
5846381,33004,Entire home/apt,,Lake View,2,5.0,,4.0,334.0,3.0,41.939761,-87.688874,2015-10-05 12:18:56.830875
4202505,21802800,Private room,,West Rogers Park,11,4.5,4.0,1.0,75.0,2.0,42.000324,-87.6893,2015-10-05 12:19:09.101945
7114540,13185904,Entire home/apt,,Near East Side,1,,2.0,0.0,160.0,2.0,41.887452,-87.619524,2015-10-05 12:19:20.555328
339298,1264475,Entire home/apt,,Humboldt Park,60,5.0,4.0,2.0,250.0,3.0,41.902223,-87.692851,2015-10-05 12:19:24.021787
5681790,29456819,Entire home/apt,,Sheffield Neighbors,18,4.5,4.0,2.0,199.0,2.0,41.919262,-87.650521,2015-10-05 12:19:33.542331
5374632,504326,Entire home/apt,,Bridgeport,2,4.5,,3.0,400.0,1.0,41.834065,-87.651771,2015-10-05 12:19:56.920805
7993121,42190049,Private room,,Uptown,1,5.0,2.0,1.0,100.0,1.0,41.972143,-87.665483,2015-10-05 12:20:22.150982
7650918,9791150,Private room,,Noble Square,0,,2.0,1.0,149.0,1.0,41.903982,-87.665664,2015-10-05 12:20:42.654200
960326,5228189,Entire home/apt,,River West,51,5.0,,2.0,348.0,1.0,41.894057,-87.653717,2015-10-05 12:21:12.061060
4370215,20135098,Entire home/apt,,Pilsen,53,4.5,,2.0,119.0,1.0,41.856089,-87.656781,2015-10-05 12:22:23.857905
3874489,20014648,Private room,,Near West Side,20,4.5,2.0,1.0,73.0,2.0,41.879157,-87.657808,2015-10-05 12:23:05.751622
8064716,11818397,Entire home/apt,,Lake View,3,5.0,,2.0,300.0,2.0,41.944759,-87.658486,2015-10-05 12:23:10.466177
7116810,37279996,Entire home/apt,,West Elsdon,5,5.0,2.0,1.0,136.0,1.0,41.789617,-87.717759,2015-10-05 12:23:30.073969
5927665,11478857,Entire home/apt,,West Loop Gate,5,4.5,4.0,1.0,115.0,1.0,41.878596,-87.643951,2015-10-05 12:21:41.364724
555140,869291,Entire home/apt,,Humboldt Park,117,5.0,5.0,3.0,115.0,3.0,41.907724,-87.694495,2015-10-05 12:21:55.684241
6688909,34879137,Private room,,Edgewater Beach,10,5.0,2.0,1.0,55.0,1.0,41.987626,-87.657704,2015-10-05 12:22:41.555391
